"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
9.00,2294.00,"WN",19393,"Southwest Airlines Co.",14831,"SJC","San Jose, CA","CA",10792,"BUF","Buffalo, NY","NY",1,
9.00,3630.00,"WN",19393,"Southwest Airlines Co.",14843,"SJU","San Juan, PR","PR",14771,"SFO","San Francisco, CA","CA",1,
9.00,880.00,"WN",19393,"Southwest Airlines Co.",13232,"MDW","Chicago, IL","IL",10279,"AMA","Amarillo, TX","TX",1,
9.00,1250.00,"WN",19393,"Southwest Airlines Co.",11481,"ECP","Panama City, FL","FL",11292,"DEN","Denver, CO","CO",1,
9.00,1354.00,"WN",19393,"Southwest Airlines Co.",13198,"MCI","Kansas City, MO","MO",10800,"BUR","Burbank, CA","CA",1,
9.00,1205.00,"WN",19393,"Southwest Airlines Co.",12278,"ICT","Wichita, KS","KS",14100,"PHL","Philadelphia, PA","PA",1,
9.00,1110.00,"WN",19393,"Southwest Airlines Co.",12278,"ICT","Wichita, KS","KS",11278,"DCA","Washington, DC","VA",1,
9.00,2150.00,"WN",19393,"Southwest Airlines Co.",10257,"ALB","Albany, NY","NY",15376,"TUS","Tucson, AZ","AZ",1,
9.00,1382.00,"WN",19393,"Southwest Airlines Co.",11278,"DCA","Washington, DC","VA",10279,"AMA","Amarillo, TX","TX",1,
9.00,1377.00,"WN",19393,"Southwest Airlines Co.",11423,"DSM","Des Moines, IA","IA",14570,"RNO","Reno, NV","NV",1,
9.00,1494.00,"WN",19393,"Southwest Airlines Co.",12992,"LIT","Little Rock, AR","AR",12892,"LAX","Los Angeles, CA","CA",1,
9.00,1415.00,"WN",19393,"Southwest Airlines Co.",13851,"OKC","Oklahoma City, OK","OK",10529,"BDL","Hartford, CT","CT",1,
9.00,811.00,"WN",19393,"Southwest Airlines Co.",14193,"PNS","Pensacola, FL","FL",11042,"CLE","Cleveland, OH","OH",1,
9.00,67.00,"8E",20331,"Bering Air Inc.",10139,"ABL","Ambler, AK","AK",15785,"WLK","Selawik, AK","AK",1,
9.00,36.00,"8E",20331,"Bering Air Inc.",11535,"ELI","Elim, AK","AK",14856,"SKK","Shaktoolik, AK","AK",1,
9.00,34.00,"8E",20331,"Bering Air Inc.",11535,"ELI","Elim, AK","AK",15794,"WMO","White Mountain, AK","AK",1,
9.00,118.00,"8E",20331,"Bering Air Inc.",15721,"WBB","Stebbins, AK","AK",13873,"OME","Nome, AK","AK",1,
9.00,105.00,"8E",20331,"Bering Air Inc.",15861,"WTK","Noatak, AK","AK",15785,"WLK","Selawik, AK","AK",1,
9.00,113.00,"8E",20331,"Bering Air Inc.",15861,"WTK","Noatak, AK","AK",14102,"PHO","Point Hope, AK","AK",1,
9.00,146.00,"8E",20331,"Bering Air Inc.",12844,"KVL","Kivalina, AK","AK",15785,"WLK","Selawik, AK","AK",1,
9.00,125.00,"8E",20331,"Bering Air Inc.",12844,"KVL","Kivalina, AK","AK",11411,"DRG","Deering, AK","AK",1,
9.00,184.00,"8E",20331,"Bering Air Inc.",12844,"KVL","Kivalina, AK","AK",10139,"ABL","Ambler, AK","AK",1,
9.00,26.00,"8E",20331,"Bering Air Inc.",14234,"PQS","Pilot Station, AK","AK",13434,"MOU","Mountain Village, AK","AK",1,
9.00,86.00,"8E",20331,"Bering Air Inc.",14234,"PQS","Pilot Station, AK","AK",14718,"SCM","Scammon Bay, AK","AK",1,
9.00,393.00,"8E",20331,"Bering Air Inc.",15478,"UNK","Unalakleet, AK","AK",10299,"ANC","Anchorage, AK","AK",1,
9.00,184.00,"8E",20331,"Bering Air Inc.",10139,"ABL","Ambler, AK","AK",12844,"KVL","Kivalina, AK","AK",1,
9.00,153.00,"8E",20331,"Bering Air Inc.",10640,"BKC","Buckland, AK","AK",12844,"KVL","Kivalina, AK","AK",1,
9.00,74.00,"8E",20331,"Bering Air Inc.",10640,"BKC","Buckland, AK","AK",13970,"OTZ","Kotzebue, AK","AK",1,
9.00,140.00,"8E",20331,"Bering Air Inc.",10640,"BKC","Buckland, AK","AK",14805,"SHH","Shishmaref, AK","AK",1,
9.00,57.00,"8E",20331,"Bering Air Inc.",11411,"DRG","Deering, AK","AK",13970,"OTZ","Kotzebue, AK","AK",1,
9.00,38.00,"8E",20331,"Bering Air Inc.",11845,"GAM","Gambell, AK","AK",15049,"SVA","Savoonga, AK","AK",1,
9.00,57.00,"8E",20331,"Bering Air Inc.",13970,"OTZ","Kotzebue, AK","AK",11411,"DRG","Deering, AK","AK",1,
