"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
2253.00,622.00,"YV",20378,"Mesa Airlines Inc.",11298,"DFW","Dallas/Fort Worth, TX","TX",13277,"MGM","Montgomery, AL","AL",3,
2256.00,657.00,"EV",20366,"ExpressJet Airlines LLC",10693,"BNA","Nashville, TN","TN",12266,"IAH","Houston, TX","TX",3,
2256.00,1090.00,"NK",20416,"Spirit Air Lines",10423,"AUS","Austin, TX","TX",12889,"LAS","Las Vegas, NV","NV",3,
2256.00,1751.00,"WN",19393,"Southwest Airlines Co.",14057,"PDX","Portland, OR","OR",13232,"MDW","Chicago, IL","IL",3,
2256.00,781.00,"EV",20366,"ExpressJet Airlines LLC",12266,"IAH","Houston, TX","TX",13871,"OMA","Omaha, NE","NE",3,
2257.00,396.00,"MQ",20398,"Envoy Air",11298,"DFW","Dallas/Fort Worth, TX","TX",13061,"LRD","Laredo, TX","TX",3,
2258.00,558.00,"OO",20304,"SkyWest Airlines Inc.",13891,"ONT","Ontario, CA","CA",14869,"SLC","Salt Lake City, UT","UT",3,
2258.00,1090.00,"F9",20436,"Frontier Airlines Inc.",10423,"AUS","Austin, TX","TX",12889,"LAS","Las Vegas, NV","NV",3,
2259.00,2227.00,"F9",20436,"Frontier Airlines Inc.",11618,"EWR","Newark, NJ","NJ",12889,"LAS","Las Vegas, NV","NV",3,
2259.00,441.00,"YV",20378,"Mesa Airlines Inc.",10994,"CHS","Charleston, SC","SC",12264,"IAD","Washington, DC","VA",3,
2259.00,427.00,"OH",20397,"PSA Airlines Inc.",12339,"IND","Indianapolis, IN","IN",11057,"CLT","Charlotte, NC","NC",3,
2259.00,2153.00,"B6",20409,"JetBlue Airways",12478,"JFK","New York, NY","NY",14107,"PHX","Phoenix, AZ","AZ",3,
2260.00,537.00,"9E",20363,"Endeavor Air Inc.",10785,"BTV","Burlington, VT","VT",11433,"DTW","Detroit, MI","MI",3,
2260.00,437.00,"OH",20397,"PSA Airlines Inc.",11481,"ECP","Panama City, FL","FL",11057,"CLT","Charlotte, NC","NC",3,
2261.00,1009.00,"AA",19805,"American Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",12266,"IAH","Houston, TX","TX",3,
2261.00,1771.00,"NK",20416,"Spirit Air Lines",11066,"CMH","Columbus, OH","OH",12889,"LAS","Las Vegas, NV","NV",3,
2262.00,196.00,"DL",19790,"Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",3,
2263.00,448.00,"OO",20304,"SkyWest Airlines Inc.",15016,"STL","St. Louis, MO","MO",13487,"MSP","Minneapolis, MN","MN",3,
2264.00,135.00,"MQ",20398,"Envoy Air",11067,"CMI","Champaign/Urbana, IL","IL",13930,"ORD","Chicago, IL","IL",3,
2264.00,1027.00,"DL",19790,"Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",14321,"PWM","Portland, ME","ME",3,
2266.00,2335.00,"AS",19930,"Alaska Airlines Inc.",10821,"BWI","Baltimore, MD","MD",14747,"SEA","Seattle, WA","WA",3,
2266.00,849.00,"WN",19393,"Southwest Airlines Co.",12451,"JAX","Jacksonville, FL","FL",13232,"MDW","Chicago, IL","IL",3,
2266.00,558.00,"OO",20304,"SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",13891,"ONT","Ontario, CA","CA",3,
2267.00,1912.00,"WN",19393,"Southwest Airlines Co.",14107,"PHX","Phoenix, AZ","AZ",10792,"BUF","Buffalo, NY","NY",3,
